from_currency,to_currency,timePointYears,split_year,Value
MGF,USD,1980,0,0.0047400000
MGF,USD,1979,0,0.0047030000
MGF,USD,1978,0,0.0044400000
MGF,USD,1977,0,0.0040700000
MGF,USD,1976,0,0.0041910000
MGF,USD,1975,0,0.0046711000
MGF,USD,1974,0,0.0041664000
MGF,USD,1973,0,0.0045079000
MGF,USD,1972,0,0.0039662600
MGF,USD,1971,0,0.0036305600
MGF,USD,1970,0,0.0036183000
MGF,USD,1969,0,0.0038572000
MGF,USD,1968,0,0.0040388800
MGF,USD,1967,0,0.0040654600
MGF,USD,1966,0,0.0040707000
MGF,USD,1965,0,0.0040510000
MGF,USD,1964,0,0.0040510000
MGF,USD,1963,0,0.0040510000
MGF,USD,1962,0,0.0040520000
MGF,USD,1961,0,0.0040500000
MKD,USD,2019,0,0.0181992895
MKD,USD,2018,0,0.0191912396
MKD,USD,2017,0,0.0182930873
MKD,USD,2016,0,0.0179431015
MKD,USD,2015,0,0.0180059897
MKD,USD,2014,0,0.0215344915
MKD,USD,2013,0,0.0215538880
MKD,USD,2012,0,0.0208810770
MKD,USD,2011,0,0.0226086671
MKD,USD,2010,0,0.0215121345
MKD,USD,2009,0,0.0227400000
MKD,USD,2008,0,0.0240028700
MKD,USD,2007,0,0.0223879000
MKD,USD,2006,0,0.0205100000
MKD,USD,2005,0,0.0203100000
MKD,USD,2004,0,0.0200000000
MKD,USD,2003,0,0.0184400000
MKD,USD,2002,0,0.0160000000
MKD,USD,2001,0,0.0146980000
MKD,USD,2000,0,0.0152150000
MKD,USD,1999,0,0.0175982000
MKD,USD,1998,0,0.0180000000
MKD,USD,1997,0,0.0200000000
MKD,USD,1996,0,0.0250000000
MLF,USD,1983,0,0.0013180000
MLF,USD,1982,0,0.0015300000
MLF,USD,1981,0,0.0018510000
MLF,USD,1980,0,0.0023700000
MLF,USD,1979,0,0.0023520000
MLF,USD,1978,0,0.0022200000
MLF,USD,1977,0,0.0020400000
MLF,USD,1976,0,0.0020960000
MLF,USD,1975,0,0.0023055480
MLF,USD,1974,0,0.0020757670
MLF,USD,1973,0,0.0022430000
MLF,USD,1972,0,0.0017830000
MLF,USD,1971,0,0.0017830000
MLF,USD,1970,0,0.0017820000
MMK,USD,2019,0,0.0006586508
MMK,USD,2018,0,0.0006993946
MMK,USD,2017,0,0.0007351002
MMK,USD,2016,0,0.0008098022
MMK,USD,2015,0,0.0008601297
MMK,USD,2014,0,0.0010159032
MMK,USD,2013,0,0.0010711564
MMK,USD,2012,0,0.0015609064
MMK,USD,2011,0,0.1836848091
MMK,USD,2010,0,0.1774659635
MMK,USD,2009,0,0.1794488200
MMK,USD,2008,0,0.1839565300
MMK,USD,2007,0,0.1780944800
MMK,USD,2006,0,0.1711843600
MMK,USD,2005,0,0.1736800000
MMK,USD,2004,0,0.1740800000
MMK,USD,2003,0,0.1646500000
MMK,USD,2002,0,0.1506600000
MMK,USD,2001,0,0.1481720000
MMK,USD,2000,0,0.1535210000
MMK,USD,1999,0,0.1591750000
MMK,USD,1998,0,0.1580000000
MMK,USD,1997,0,0.1600000000
MMK,USD,1996,0,0.1670000000
MMK,USD,1995,0,0.1770000000
MMK,USD,1994,0,0.1660000000
MMK,USD,1993,0,0.1620000000
MMK,USD,1992,0,0.1640000000
MMK,USD,1991,0,0.1590000000
MMK,USD,1990,0,0.1580000000
MNT,USD,2019,0,0.0003754400
MNT,USD,2018,0,0.0004044515
MNT,USD,2017,0,0.0004098735
MNT,USD,2016,0,0.0004672262
MNT,USD,2015,0,0.0005075346
MNT,USD,2014,0,0.0005500736
MNT,USD,2013,0,0.0006561992
MNT,USD,2012,0,0.0007366048
MNT,USD,2011,0,0.0007901916
MNT,USD,2010,0,0.0007368848
MNT,USD,2009,0,0.0007000000
MNT,USD,2008,0,0.0008580900
MNT,USD,2007,0,0.0008540400
MNT,USD,2006,0,0.0008500000
MNT,USD,2004,0,0.0008400000
MNT,USD,2003,0,0.0008700000
MNT,USD,2002,0,0.0009000000
MOP,USD,2019,0,0.1239085157
MOP,USD,2018,0,0.1238772476
MOP,USD,2017,0,0.1245950505
MOP,USD,2016,0,0.1250771687
MOP,USD,2015,0,0.1252354361
MOP,USD,2014,0,0.1252014335
MOP,USD,2013,0,0.1251681112
MOP,USD,2012,0,0.1251585837
MOP,USD,2011,0,0.1247161409
MOP,USD,2010,0,0.1249653742
MOP,USD,2009,0,0.1252500000
MOP,USD,2008,0,0.1246874200
MOP,USD,2007,0,0.1244430400
MOP,USD,2006,0,0.1249800000
MOP,USD,2005,0,0.1248300000
MOP,USD,2004,0,0.1246500000
MOP,USD,2003,0,0.1246700000
MOP,USD,2002,0,0.1244800000
MOP,USD,2001,0,0.1244790000
MOP,USD,2000,0,0.1242200000
MOP,USD,1999,0,0.1242200000
MOP,USD,1998,0,0.1242200000
MOP,USD,1997,0,0.1242200000
MOP,USD,1996,0,0.1242200000
MOP,USD,1995,0,0.1242200000
MOP,USD,1994,0,0.1242200000
MOP,USD,1993,0,0.1242200000
MOP,USD,1992,0,0.1242200000
MOP,USD,1991,0,0.1242240000
MOP,USD,1990,0,0.1242240000
MOP,USD,1989,0,0.1242240000
MOP,USD,1988,0,0.1242240000
MOP,USD,1987,0,0.1242200000
MOP,USD,1986,0,0.1201600000
MOP,USD,1985,0,0.1259300000
MOP,USD,1984,0,0.1243000000
MOP,USD,1983,0,0.1347000000
MOP,USD,1982,0,0.1609950000
MOP,USD,1981,0,0.1742300000
MOP,USD,1980,0,0.1963700000
MOP,USD,1979,0,0.1931950000
MOP,USD,1978,0,0.1988900000
MOP,USD,1977,0,0.1846000000
MOP,USD,1976,0,0.1653500000
MOP,USD,1975,0,0.1950670000
MOP,USD,1974,0,0.1984220000
MOP,USD,1973,0,0.2028910000
MOP,USD,1972,0,0.1749920000
MOP,USD,1971,0,0.1681420000
MOP,USD,1970,0,0.1652510000
MRO,USD,2017,0,0.0027937318
MRO,USD,2016,0,0.0028379193
MRO,USD,2015,0,0.0030800347
MRO,USD,2014,0,0.0033033281
MRO,USD,2013,0,0.0033257764
MRO,USD,2012,0,0.0033713168
MRO,USD,2011,0,0.0035572209
MRO,USD,2010,0,0.0036245783
MRO,USD,2009,0,0.0038100000
MRO,USD,2008,0,0.0042114000
MRO,USD,2007,0,0.0038697200
MRO,USD,2006,0,0.0037230000
MRO,USD,2005,0,0.0038000000
MRO,USD,2004,0,0.0038000000
MRO,USD,2003,0,0.0038000000
MRO,USD,2002,0,0.0036800000
MRO,USD,2001,0,0.0039180000
MRO,USD,2000,0,0.0041910000
MRO,USD,1999,0,0.0047629000
MRO,USD,1998,0,0.0053060000
MRO,USD,1997,0,0.0065900000
MRO,USD,1996,0,0.0072830000
MRO,USD,1995,0,0.0076860000
MRO,USD,1994,0,0.0081000000
MRO,USD,1993,0,0.0084280000
MRO,USD,1992,0,0.0116990000
MRO,USD,1991,0,0.0121170000
MRO,USD,1990,0,0.0123670000
MRO,USD,1989,0,0.0118420000
MRO,USD,1988,0,0.0132940000
MRO,USD,1987,0,0.0135180000
MRO,USD,1986,0,0.0134490000
MRO,USD,1985,0,0.0129780000
MRO,USD,1984,0,0.0157330000
MRO,USD,1983,0,0.0182540000
MRO,USD,1982,0,0.0191880000
MRO,USD,1981,0,0.0207290000
MRO,USD,1980,0,0.0217790000
MRO,USD,1979,0,0.0217910000
MRO,USD,1978,0,0.0216700000
MRO,USD,1977,0,0.0219000000
MRO,USD,1976,0,0.0221420000
MRO,USD,1975,0,0.0232000000
MRO,USD,1974,0,0.0220590000
MTL,USD,2007,0,3.2139335300
MTL,USD,2006,0,2.9346600000
MTL,USD,2005,0,2.8959300000
MTL,USD,2004,0,2.9064400000
MTL,USD,2003,0,2.6544000000
MTL,USD,2002,0,2.3101600000
MTL,USD,2001,0,2.2218600000
MTL,USD,2000,0,2.2851300000
MTL,USD,1999,0,2.5038600000
MTL,USD,1998,0,2.5910000000
MTL,USD,1997,0,2.5920000000
MTL,USD,1996,0,2.7750000000
MTL,USD,1995,0,2.8330000000
MTL,USD,1994,0,2.6490000000
MTL,USD,1993,0,2.6170000000
MTL,USD,1992,0,3.1460000000
MTL,USD,1991,0,3.1002000000
MTL,USD,1990,0,3.1527300000
MTL,USD,1989,0,2.8712000000
MTL,USD,1988,0,3.0251020000
MTL,USD,1987,0,2.8981000000
MTL,USD,1986,0,2.5481500000
MTL,USD,1985,0,2.1384800000
MTL,USD,1984,0,2.1718000000
MTL,USD,1983,0,2.3135200000
MTP,USD,1983,0,2.3135200000
MTP,USD,1982,0,2.4281700000
MTP,USD,1981,0,2.5893900000
MTP,USD,1980,0,2.8962000000
MTP,USD,1979,0,2.7910000000
MTP,USD,1978,0,2.5970000000
MTP,USD,1977,0,2.3700000000
MTP,USD,1976,0,2.3530000000
MTP,USD,1975,0,2.2202370000
MTP,USD,1974,0,2.3404550000
MTP,USD,1973,0,2.4533810000
MTP,USD,1972,0,2.5024320000
MTP,USD,1971,0,2.4446260000
MTP,USD,1970,0,2.3959510000
MTP,USD,1969,0,2.3904000000
MTP,USD,1968,0,2.3938000000
MTP,USD,1967,0,2.7487000000
MTP,USD,1966,0,2.7930060000
MTP,USD,1965,0,2.7958180000
MTP,USD,1964,0,2.7921130000
MTP,USD,1963,0,2.8000250000
MTP,USD,1962,0,2.8077510000
MTP,USD,1961,0,2.8022050000
MTP,USD,1960,0,2.8075890000
MTP,USD,1959,0,2.8087990000
MTP,USD,1958,0,2.7948180000
MTP,USD,1957,0,2.7927000000
MTP,USD,1956,0,2.7857760000
MTP,USD,1955,0,2.7877640000
MTP,USD,1954,0,2.8000070000
MTP,USD,1953,0,2.8000040000
MTP,USD,1952,0,2.7999990000
MTP,USD,1951,0,2.8000010000
MTP,USD,1950,0,2.8000080000
MUR,USD,2019,0,0.0281900441
MUR,USD,2018,0,0.0294685784
MUR,USD,2017,0,0.0290011356
MUR,USD,2016,0,0.0281358191
MUR,USD,2015,0,0.0285252177
MUR,USD,2014,0,0.0326566690
MUR,USD,2013,0,0.0325718487
MUR,USD,2012,0,0.0332779016
MUR,USD,2011,0,0.0348359835
MUR,USD,2010,0,0.0324839854
MUR,USD,2009,0,0.0313600000
MUR,USD,2008,0,0.0353105100
MUR,USD,2007,0,0.0319898600
MUR,USD,2006,0,0.0315800000
MUR,USD,2005,0,0.0339200000
MUR,USD,2004,0,0.0364300000
MUR,USD,2003,0,0.0358700000
MUR,USD,2002,0,0.0333800000
MUR,USD,2001,0,0.0343300000
MUR,USD,2000,0,0.0381260000
MUR,USD,1999,0,0.0397089000
MUR,USD,1998,0,0.0490000000
MUR,USD,1997,0,0.0490000000
MUR,USD,1996,0,0.0560000000
MUR,USD,1995,0,0.0580000000
MUR,USD,1994,0,0.0560000000
MUR,USD,1993,0,0.0570000000
MUR,USD,1992,0,0.0640000000
MUR,USD,1991,0,0.0640800000
MUR,USD,1990,0,0.0674500000
MUR,USD,1989,0,0.0656500000
MUR,USD,1988,0,0.0745600000
MUR,USD,1987,0,0.0776900000
MUR,USD,1986,0,0.0743000000
MUR,USD,1985,0,0.0648900000
MUR,USD,1984,0,0.0728000000
MUR,USD,1983,0,0.0856200000
MUR,USD,1982,0,0.0917980000
MUR,USD,1981,0,0.1111110000
MUR,USD,1980,0,0.1300780000
MUR,USD,1979,0,0.1580000000
MUR,USD,1978,0,0.1630000000
MUR,USD,1977,0,0.1520000000
MUR,USD,1976,0,0.1500000000
MUR,USD,1975,0,0.1659260000
MUR,USD,1974,0,0.1753440000
MUR,USD,1973,0,0.1837470000
MUR,USD,1972,0,0.1873180000
MUR,USD,1971,0,0.1822900000
MUR,USD,1970,0,0.1800000000
MUR,USD,1969,0,0.1800000000
MUR,USD,1968,0,0.1800000000
MUR,USD,1967,0,0.2071230000
MUR,USD,1966,0,0.2100000000
MUR,USD,1965,0,0.2100000000
MUR,USD,1964,0,0.2100000000
MUR,USD,1963,0,0.2100000000
MUR,USD,1962,0,0.2100000000
MUR,USD,1961,0,0.2100000000
MUR,USD,1960,0,0.2070000000
MUR,USD,1959,0,0.2100000000
MUR,USD,1958,0,0.2100000000
MUR,USD,1957,0,0.2100000000
MUR,USD,1956,0,0.2100000000
MUR,USD,1955,0,0.2100000000
MUR,USD,1954,0,0.2100000000
MUR,USD,1953,0,0.2100000000
MUR,USD,1952,0,0.2100000000
MUR,USD,1951,0,0.2100000000
MUR,USD,1950,0,0.2100000000
MVR,USD,2019,0,0.0650108747
MVR,USD,2018,0,0.0649737232
MVR,USD,2017,0,0.0649900596
MVR,USD,2016,0,0.0650685498
MVR,USD,2015,0,0.0650773425
MVR,USD,2014,0,0.0650178423
MVR,USD,2013,0,0.0650757383
MVR,USD,2012,0,0.0650836784
MVR,USD,2011,0,0.0684837299
MVR,USD,2010,0,0.0781250000
MVR,USD,2009,0,0.0781250000
MVR,USD,2008,0,0.0781250000
MVR,USD,2007,0,0.0781250000
MVR,USD,2006,0,0.0781041700
MVR,USD,2005,0,0.0781300000
MVR,USD,2004,0,0.0781300000
MVR,USD,2003,0,0.0781300000
MVR,USD,2002,0,0.0781300000
MVR,USD,2001,0,0.0816850000
MVR,USD,2000,0,0.0849620000
MVR,USD,1999,0,0.0849618000
MVR,USD,1998,0,0.0850000000
MVR,USD,1997,0,0.0850000000
MVR,USD,1996,0,0.0850000000
MVR,USD,1995,0,0.0850000000
MVR,USD,1994,0,0.0860000000
MVR,USD,1993,0,0.0910000000
MVR,USD,1992,0,0.0950000000
MVR,USD,1991,0,0.0976040000
MVR,USD,1990,0,0.1047420000
MVR,USD,1989,0,0.1108460000
MVR,USD,1988,0,0.1138980000
MVR,USD,1987,0,0.1098310000
MVR,USD,1986,0,0.1398520000
MVR,USD,1985,0,0.1410500000
MVR,USD,1984,0,0.1418440000
MVR,USD,1983,0,0.1418440000
MVR,USD,1982,0,0.1400000000
MVR,USD,1981,0,0.1320000000
MVR,USD,1980,0,0.1320000000
MVR,USD,1979,0,0.1340000000
MVR,USD,1978,0,0.1114640000
MVR,USD,1977,0,0.1136040000
MVR,USD,1976,0,0.1200000000
MVR,USD,1975,0,0.1734660000
MVR,USD,1974,0,0.2544530000
MVR,USD,1973,0,0.2508990000
MVR,USD,1972,0,0.2285700000
MVR,USD,1971,0,0.2112190000
MVR,USD,1970,0,0.2105260000
MVR,USD,1969,0,0.2105260000
MVR,USD,1968,0,0.2105260000
MVR,USD,1967,0,0.2100440000
MVR,USD,1966,0,0.2100000000
MVR,USD,1965,0,0.2100000000
MVR,USD,1964,0,0.2100000000
MVR,USD,1963,0,0.2100000000
MVR,USD,1962,0,0.2100000000
MVR,USD,1961,0,0.2100000000
MVR,USD,1960,0,0.2100000000
MWK,USD,2019,0,0.0013413085
MWK,USD,2018,0,0.0013654984
MWK,USD,2017,0,0.0013693519
MWK,USD,2016,0,0.0013927480
MWK,USD,2015,0,0.0020015779
MWK,USD,2014,0,0.0023535134
MWK,USD,2013,0,0.0027441932
MWK,USD,2012,0,0.0040143446
MWK,USD,2011,0,0.0063891300
MWK,USD,2010,0,0.0066451438
MWK,USD,2009,0,0.0070800000
MWK,USD,2008,0,0.0071162900
MWK,USD,2007,0,0.0071451000
MWK,USD,2006,0,0.0073623353
MWK,USD,2003,0,0.0130400000
MWK,USD,2002,0,0.0131000000
MWK,USD,2001,0,0.0138500000
MWK,USD,2000,0,0.0175440000
MWK,USD,1999,0,0.0226838000
MWK,USD,1998,0,0.0320000000
MWK,USD,1997,0,0.0590000000
MWK,USD,1996,0,0.0650000000
MWK,USD,1995,0,0.0650000000
MWK,USD,1994,0,0.1310000000
MWK,USD,1993,0,0.2270000000
MWK,USD,1992,0,0.2850000000
MWK,USD,1991,0,0.3573000000
MWK,USD,1990,0,0.3670000000
MWK,USD,1989,0,0.3625900000
MWK,USD,1988,0,0.3912900000
MWK,USD,1987,0,0.4539800000
MWK,USD,1986,0,0.5389200000
MWK,USD,1985,0,0.5861600000
MWK,USD,1984,0,0.7097900000
MWK,USD,1983,0,0.8543800000
MWK,USD,1982,0,0.9538200000
MWK,USD,1981,0,1.1184000000
MWK,USD,1980,0,1.2317000000
MWK,USD,1979,0,1.2240000000
MWK,USD,1978,0,1.1860000000
MWK,USD,1977,0,1.1080000000
MWK,USD,1976,0,1.0950000000
MWK,USD,1975,0,1.1576300000
MWK,USD,1974,0,1.1887730000
MWK,USD,1973,0,1.2206100000
MWK,USD,1972,0,1.2475710000
MWK,USD,1971,0,1.2035230000
MWK,USD,1970,0,1.2000000000
MXN,USD,2019,0,0.0519112871
MXN,USD,2018,0,0.0519633260
MXN,USD,2017,0,0.0528359242
MXN,USD,2016,0,0.0535789153
MXN,USD,2015,0,0.0630983830
MXN,USD,2014,0,0.0752306761
MXN,USD,2013,0,0.0782963242
MXN,USD,2012,0,0.0759332673
MXN,USD,2011,0,0.0804937487
MXN,USD,2010,0,0.0791389158
MXN,USD,2009,0,0.0741200000
MXN,USD,2008,0,0.0906501000
MXN,USD,2007,0,0.0915144200
MXN,USD,2006,0,0.0917900000
MXN,USD,2005,0,0.0918000000
MXN,USD,2004,0,0.0886300000
MXN,USD,2003,0,0.0927600000
MXN,USD,2002,0,0.1037700000
MXN,USD,2001,0,0.1070390000
MXN,USD,2000,0,0.1057860000
MXN,USD,1999,0,0.1047078000
MXN,USD,1998,0,0.1090000000
MXN,USD,1997,0,0.1260000000
MXN,USD,1996,0,0.1320000000
MXN,USD,1995,0,0.1570000000
MXN,USD,1994,0,0.2970000000
MXN,USD,1993,0,0.3210000000
MXP,USD,1992,0,0.0003230000
MXP,USD,1991,0,0.0003330000
MXP,USD,1990,0,0.0003560000
MXP,USD,1989,0,0.0004070000
MXP,USD,1988,0,0.0004400000
MXP,USD,1987,0,0.0007600000
MXP,USD,1986,0,0.0017580000
MXP,USD,1985,0,0.0040650000
MXP,USD,1984,0,0.0059990000
MXP,USD,1983,0,0.0084400000
MXP,USD,1982,0,0.0204000000
MXP,USD,1981,0,0.0408400000
MXP,USD,1980,0,0.0435730000
MXP,USD,1979,0,0.0438490000
MXP,USD,1978,0,0.0439200000
MXP,USD,1977,0,0.0443300000
MXP,USD,1976,0,0.0691020000
MXP,USD,1975,0,0.0800000000
MXP,USD,1974,0,0.0800000000
MXP,USD,1973,0,0.0800000000
MXP,USD,1972,0,0.0800000000
MXP,USD,1971,0,0.0800000000
MXP,USD,1970,0,0.0800000000
MXP,USD,1969,0,0.0800000000
MXP,USD,1968,0,0.0800000000
MXP,USD,1967,0,0.0800000000
MXP,USD,1966,0,0.0800000000
MXP,USD,1965,0,0.0800000000
MXP,USD,1964,0,0.0800000000
MXP,USD,1963,0,0.0800000000
MXP,USD,1962,0,0.0800000000
MXP,USD,1961,0,0.0800000000
MXP,USD,1960,0,0.0800000000
MXP,USD,1959,0,0.0800000000
MXP,USD,1958,0,0.0800000000
MXP,USD,1957,0,0.0800000000
MXP,USD,1956,0,0.0800000000
MXP,USD,1955,0,0.0889020000
MXP,USD,1954,0,0.0978040000
MXP,USD,1953,0,0.1067050000
MXP,USD,1952,0,0.1156070000
MXP,USD,1951,0,0.1156070000
MXP,USD,1950,0,0.1156070000
MYR,USD,2019,0,0.2414018843
MYR,USD,2018,0,0.2478234818
MYR,USD,2017,0,0.2325342979
MYR,USD,2016,0,0.2410625654
MYR,USD,2015,0,0.2560491442
MYR,USD,2014,0,0.3055431878
MYR,USD,2013,0,0.3173687792
MYR,USD,2012,0,0.3237502329
MYR,USD,2011,0,0.3267970641
MYR,USD,2010,0,0.3104542120
MYR,USD,2009,0,0.2839000000
MYR,USD,2008,0,0.3003666900
MYR,USD,2007,0,0.2909791800
MYR,USD,2006,0,0.2726600000
MYR,USD,2005,0,0.2640600000
MYR,USD,2004,0,0.2631600000
MYR,USD,2003,0,0.2631600000
MYR,USD,2002,0,0.2631600000
MYR,USD,2001,0,0.2631580000
MYR,USD,2000,0,0.2631600000
MYR,USD,1999,0,0.2631451000
MYR,USD,1998,0,0.2551020000
MYR,USD,1997,0,0.3627070000
MYR,USD,1996,0,0.3974310000
MYR,USD,1995,0,0.3987350000
MYR,USD,1994,0,0.3813410000
MYR,USD,1993,0,0.3885250000
MYR,USD,1992,0,0.3927250000
MYR,USD,1991,0,0.3636600000
MYR,USD,1990,0,0.3697200000
MYR,USD,1989,0,0.3692060000
MYR,USD,1988,0,0.3819980000
MYR,USD,1987,0,0.3969340000
MYR,USD,1986,0,0.3876010000
MYR,USD,1985,0,0.4028420000
MYR,USD,1984,0,0.4268250000
MYR,USD,1983,0,0.4309470000
MYR,USD,1982,0,0.4283540000
MYR,USD,1981,0,0.4341840000
MYR,USD,1980,0,0.4595540000
MYR,USD,1979,0,0.4570010000
MYR,USD,1978,0,0.4322100000
MYR,USD,1977,0,0.4064200000
MYR,USD,1976,0,0.3934960000
MYR,USD,1975,0,0.4173020000
MYR,USD,1974,0,0.4156620000
MYR,USD,1973,0,0.4098160000
MYR,USD,1972,0,0.3561420000
MYR,USD,1971,0,0.3299310000
MYR,USD,1970,0,0.3266670000
MYR,USD,1969,0,0.3266670000
MYR,USD,1968,0,0.3266670000
MYR,USD,1967,0,0.3266670000
MYR,USD,1966,0,0.3266670000
MYR,USD,1965,0,0.3266670000
MYR,USD,1964,0,0.3266670000
MYR,USD,1963,0,0.3266670000
MYR,USD,1962,0,0.3266670000
MYR,USD,1961,0,0.3266670000
MYR,USD,1960,0,0.3266670000
MYR,USD,1959,0,0.3266670000
MYR,USD,1958,0,0.3266670000
MYR,USD,1957,0,0.3266670000
MYR,USD,1956,0,0.3266670000
MYR,USD,1955,0,0.3266670000
MYR,USD,1954,0,0.3266670000
MYR,USD,1953,0,0.3266670000
MYR,USD,1952,0,0.3266670000
MYR,USD,1951,0,0.3266670000
MYR,USD,1950,0,0.3266670000
MZE,USD,1979,0,0.0204490000
MZE,USD,1978,0,0.0228300000
MZE,USD,1977,0,0.0262800000
MZE,USD,1976,0,0.0331730000
MZE,USD,1975,0,0.0394170000
MZE,USD,1974,0,0.0397230000
MZE,USD,1973,0,0.0412170000
MZE,USD,1972,0,0.0371470000
MZE,USD,1971,0,0.0357470000
MZE,USD,1970,0,0.0350290000
MZE,USD,1969,0,0.0351250000
MZE,USD,1968,0,0.0349350000
MZE,USD,1967,0,0.0347970000
MZE,USD,1966,0,0.0347800000
MZE,USD,1965,0,0.0347800000
MZE,USD,1964,0,0.0347800000
MZE,USD,1963,0,0.0347800000
MZE,USD,1962,0,0.0347800000
MZE,USD,1961,0,0.0347800000
MZE,USD,1960,0,0.0347800000
MZE,USD,1959,0,0.0347800000
MZE,USD,1958,0,0.0347800000
MZE,USD,1957,0,0.0347800000
MZE,USD,1956,0,0.0347800000
MZE,USD,1955,0,0.0347800000
MZE,USD,1954,0,0.0347800000
MZE,USD,1953,0,0.0347800000
MZE,USD,1952,0,0.0347800000
MZE,USD,1951,0,0.0347800000
MZE,USD,1950,0,0.0347800000
MZM,USD,2005,0,0.0000400000
MZM,USD,2004,0,0.0000400000
MZM,USD,2003,0,0.0000400000
MZM,USD,2002,0,0.0000400000
MZM,USD,2001,0,0.0000480000
MZM,USD,2000,0,0.0000650000
MZM,USD,1999,0,0.0000784000
MZM,USD,1998,0,0.0000840000
MZM,USD,1997,0,0.0000870000
MZM,USD,1996,0,0.0000890000
MZM,USD,1995,0,0.0001140000
MZM,USD,1994,0,0.0001660000
MZM,USD,1993,0,0.0002720000
MZM,USD,1992,0,0.0004000000
MZM,USD,1991,0,0.0007220000
MZM,USD,1990,0,0.0010800000
MZM,USD,1989,0,0.0013550000
MZM,USD,1988,0,0.0019520000
MZM,USD,1987,0,0.0053950000
MZM,USD,1986,0,0.0247380000
MZM,USD,1985,0,0.0231710000
MZM,USD,1984,0,0.0235710000
MZM,USD,1983,0,0.0248900000
MZM,USD,1982,0,0.0264900000
MZM,USD,1981,0,0.0283200000
MZM,USD,1980,0,0.0200060000
MZN,USD,2019,0,0.0159876362
MZN,USD,2018,0,0.0165765434
MZN,USD,2017,0,0.0157271471
MZN,USD,2016,0,0.0158588605
MZN,USD,2015,0,0.0250109585
MZN,USD,2014,0,0.0318951922
MZN,USD,2013,0,0.0332180544
MZN,USD,2012,0,0.0352447942
MZN,USD,2011,0,0.0344025651
MZN,USD,2010,0,0.0294463219
MZN,USD,2009,0,0.0364100000
MZN,USD,2008,0,0.0411613700
MZN,USD,2007,0,0.0387199100
MZN,USD,2006,0,0.0393991500
NAD,USD,2019,0,0.0692104247
NAD,USD,2018,0,0.0755632770
NAD,USD,2017,0,0.0751151139
NAD,USD,2016,0,0.0679866655
NAD,USD,2015,0,0.0776281746
NAD,USD,2014,0,0.0922263558
NAD,USD,2013,0,0.1025633136
NAD,USD,2012,0,0.1220439307
NAD,USD,2011,0,0.1369858322
NAD,USD,2010,0,0.1364209952
NAD,USD,2009,0,0.1197000000
NAD,USD,2008,0,0.1226792900
NAD,USD,2007,0,0.1420458800
NAD,USD,2006,0,0.1487235800
NAD,USD,2005,0,0.1576100000
NAD,USD,2004,0,0.1552500000
NAD,USD,2003,0,0.1331500000
NAD,USD,2002,0,0.0953900000
NAD,USD,2001,0,0.1161550000
NAD,USD,2000,0,0.1448130000
NAD,USD,1999,0,0.1637045000
NAD,USD,1998,0,0.1810000000
NAD,USD,1997,0,0.2170000000
NAD,USD,1996,0,0.2340000000
NAD,USD,1995,0,0.2760000000
NAD,USD,1994,0,0.2820000000
NGN,USD,2019,0,0.0032581679
NGN,USD,2018,0,0.0032670803
NGN,USD,2017,0,0.0032702170
NGN,USD,2016,0,0.0039448977
NGN,USD,2015,0,0.0051964159
NGN,USD,2014,0,0.0063070535
NGN,USD,2013,0,0.0063568076
NGN,USD,2012,0,0.0063492063
NGN,USD,2011,0,0.0064993094
NGN,USD,2010,0,0.0066534706
NGN,USD,2009,0,0.0067200000
NGN,USD,2008,0,0.0084387800
NGN,USD,2007,0,0.0079539300
NGN,USD,2006,0,0.0078377400
NGN,USD,2005,0,0.0076200000
NGN,USD,2004,0,0.0075300000
NGN,USD,2003,0,0.0077400000
NGN,USD,2002,0,0.0080600000
NGN,USD,2001,0,0.0089900000
NGN,USD,2000,0,0.0098370000
NGN,USD,1999,0,0.0108300000
NGN,USD,1998,0,0.0142000000
NGN,USD,1997,0,0.0460000000
NGN,USD,1996,0,0.0460000000
NGN,USD,1995,0,0.0460000000
NGN,USD,1994,0,0.0460000000
NGN,USD,1993,0,0.0450000000
NGN,USD,1992,0,0.0610000000
NGN,USD,1991,0,0.1013800000
NGN,USD,1990,0,0.1245000000
NGN,USD,1989,0,0.1359300000
NGN,USD,1988,0,0.2230800000
NGN,USD,1987,0,0.2495800000
NGN,USD,1986,0,0.7425300000
NGN,USD,1985,0,1.1206000000
NGN,USD,1984,0,1.3084600000
NGN,USD,1983,0,1.3822800000
NGN,USD,1982,0,1.4854200000
NGN,USD,1981,0,1.6292000000
NGN,USD,1980,0,1.8297400000
NGN,USD,1979,0,1.6590000000
NGN,USD,1978,0,1.5750000000
NGN,USD,1977,0,1.5510000000
NGN,USD,1976,0,1.5960000000
NGN,USD,1975,0,1.6246910000
NGN,USD,1974,0,1.5865910000
NGN,USD,1973,0,1.5199990000
NGN,USD,1972,0,1.5199990000
NGN,USD,1971,0,1.4028080000
NGN,USD,1970,0,1.3999990000
NIC,USD,1987,0,0.0142860000
NIC,USD,1986,0,0.0160720000
NIC,USD,1985,0,0.0410300000
NIC,USD,1984,0,0.0995020000
NIC,USD,1983,0,0.0995020000
NIC,USD,1982,0,0.0995020000
NIC,USD,1981,0,0.0995020000
NIC,USD,1980,0,0.0995020000
NIC,USD,1979,0,0.1107560000
NIC,USD,1978,0,0.1423200000
NIC,USD,1977,0,0.1423200000
NIC,USD,1976,0,0.1423200000
NIO,USD,2019,0,0.0301916458
